gene,Atha_WT-Col-0_sl_FLT_Rep1_G1S1,Atha_WT-Col-0_sl_FLT_Rep2_G1S2,Atha_WT-Col-0_sl_FLT_Rep3_G1S3,Atha_WT-Col-0_sl_GC_Rep1_G2S1,Atha_WT-Col-0_sl_GC_Rep2_G2S2,Atha_WT-Col-0_sl_GC_Rep3_G2S3
AT1G49710,231.9829868,259.3141296,256.1754946,243.3814624,231.4015134,268.8658742
AT1G49720,246.391375,180.6008594,193.5644887,363.0928384,176.0063477,258.2195133
AT1G49730,462.8325708,410.2835893,389.0752457,253.8749916,242.7436284,296.0753728
AT1G49740,403.038419,337.1938874,341.3507872,251.5571567,286.9091554,285.2966828
AT1G49750,317.2552413,425.8260793,476.2345427,190.6752765,317.9554058,241.0629321
AT1G49760,2733.957482,2219.910754,2318.174472,3059.386775,2060.494472,2372.01747
AT1G49770,0,0,4.075614604,5.691813446,1.249850684,2.834404744
AT1G49780,177.0571788,222.884485,233.3358552,224.8744342,229.2276962,217.7764102
AT1G49790,13.07578701,7.763266202,16.98272946,15.35038411,11.79114257,7.890889177
AT1G49800,0,0,1.632519362,4.067060878,1.25077997,0
AT1G49820,351.603454,299.5044543,293.8584744,417.9968949,312.5585091,407.7872158
AT1G49830,6.503619943,4.37186508,4.936297504,13.86926798,5.00517566,6.239820157
AT1G49832,7.036237361,7.007230132,8.664858447,14.48753298,14.97462014,12.31547627
AT1G49840,99.23199882,117.9537994,105.8038139,100.5824037,151.7328728,117.9880263
AT1G49850,297.8961077,282.4763822,324.1667007,309.5303822,376.1687443,431.4980761
AT1G49860,50.34349895,10.43298517,9.779785741,221.1576194,12.4973549,157.0279798
AT1G49870,61.65965701,70.62125609,78.77046794,102.0157893,96.13652732,75.23312219
AT1G49880,19.21787357,47.07426763,41.03352676,25.12883569,39.39999581,35.90737509
AT1G49890,458.5104885,424.8505891,456.6677135,608.1951926,437.5449373,491.8408603
AT1G49900,11.59616606,39.51977453,34.66038514,29.99658957,44.10450528,33.47236633
AT1G49910,31.25610449,19.9417049,11.3808093,22.75107581,25.58484269,17.00973972
AT1G49920,5.499999718,25.70893581,25.87419793,29.09420117,19.20043239,19.90114209
AT1G49938,0,2.643726143,0.642008988,0,1.877128379,1.77988352
AT1G49940,1.925581634,4.32035056,13.57438186,11.11957503,8.572369127,4.55446045
AT1G49950,388.4544817,329.3053414,295.9877431,347.7324597,322.4178866,325.915727
AT1G49952,2.137391033,0.897599413,2.517918503,4.095852624,1.269323466,1.696834877
AT1G49960,2.751200736,3.452500914,8.095274778,13.79795575,13.69778327,10.20885937
AT1G49970,1806.445203,1571.271306,1504.39667,1148.699875,1154.804169,1218.194399
AT1G49975,212.9884961,314.4883327,273.6408948,71.53778692,190.5129053,143.9968715
AT1G49980,244.6284663,168.2746029,172.0169057,288.6567965,138.3375711,187.6964002
AT1G49990,20.85959945,33.7668504,34.91007737,29.24141737,29.30864124,22.68174486
AT1G50000,53.9261618,63.15848109,67.1885503,23.49611763,45.78464271,54.90226469
AT1G50010,12591.82707,10163.78228,9355.822255,9401.356886,7336.572627,7563.44031
AT1G50020,82.37831499,121.3357921,134.9729123,48.0182053,147.135137,83.87675955
AT1G50030,2184.669912,1632.737544,1751.529041,2328.200469,1938.725258,2048.596184
AT1G50040,69.30742164,56.1273762,51.02061358,119.3243442,114.5878335,93.01144363
AT1G50050,0.519454036,0,0.790204674,6.25242705,2.410251157,5.970737938
AT1G50055,39.65125961,65.85174907,83.06598642,27.71010973,50.23205713,45.32010205
AT1G50060,86.67431688,20.26716864,51.16034115,48.94110871,87.43160171,92.88314337
AT1G50090,0.54739899,6.083161987,11.40499032,5.690935111,8.121471738,5.669050598
AT1G50110,63.28495409,79.0112169,74.96454899,25.95038098,76.8354992,52.55746949
AT1G50120,314.0601248,332.0774124,290.705562,210.8641514,301.0339761,279.6074238
AT1G50140,398.0943243,354.8669438,375.2666751,422.1250486,361.4158693,339.3502704
AT1G50170,151.0746616,160.2661017,164.5393556,150.3110584,128.9244581,135.4217356
AT1G50180,7.177044985,7.734285551,18.5440599,21.08013378,11.80425305,7.94245427
AT1G50190,13.20789083,12.94414567,15.37801842,25.9712804,19.29939966,11.91049897
AT1G50200,2854.717854,2940.492479,3143.693755,4463.344929,3216.010966,3716.406056
AT1G50220,1.078832343,0,0.829520734,4.083919098,0,1.132265036
AT1G50240,179.6495346,128.7649924,142.245295,128.3532174,122.7006593,121.6404402
AT1G50250,724.9856716,1080.233015,1105.405432,520.620555,694.2444245,534.3861888
AT1G50260,141.4734088,97.32163327,128.413622,187.2542812,126.1520167,128.108921
AT1G50270,82.12724558,79.22851019,72.70548891,60.02845738,69.03410505,70.33795072
AT1G50280,69.04908984,33.73977161,36.69317482,52.2620488,30.11105359,32.87830038
AT1G50290,1311.468934,70.0679249,66.46487677,1893.761627,62.71380534,911.6684013
AT1G50300,130.3353068,91.68418239,98.35762889,234.9035357,101.1819631,162.7203358
AT1G50310,12.0681007,7.747972272,10.29017638,20.59844202,15.10834078,10.6226088
AT1G50320,478.049118,563.5944454,590.4153016,387.1107658,486.5822627,448.6743538
AT1G50350,0.532273495,9.925456822,10.9635958,1.64029543,1.908858427,1.696143541
AT1G50360,346.7949971,227.1838149,266.2787771,247.9493468,273.0335605,262.1410691
AT1G50370,593.7372482,626.4875749,517.0296245,517.1632802,550.7166762,674.8684506
AT1G50380,572.0212716,385.6611181,428.5062923,432.5040326,353.254548,441.5472819
AT1G50390,2.633316717,3.660575101,5.125842656,5.760162835,4.484800819,5.647986679
AT1G50400,18.08994481,18.21519443,17.89098723,10.56406303,19.34860301,16.44229809
AT1G50410,292.1935368,259.2906909,251.4519337,325.500102,327.3454607,344.6365204
AT1G50420,554.180881,518.1422444,520.7883284,603.4469842,614.917827,575.7706985
AT1G50430,649.6459172,598.1727709,532.5927605,485.5401091,665.4564545,606.8011793
AT1G50440,196.444914,195.7511971,175.6558373,133.1560084,188.5489781,183.3506183
AT1G50450,248.2846481,225.7805338,214.1582701,171.3506637,186.3720793,189.4034304
AT1G50460,263.9318473,218.1952532,218.9741345,378.7086735,250.5109916,322.970181
AT1G50480,3442.243203,3569.728936,3339.851214,6606.466667,3719.558737,5427.521575
AT1G50490,365.0266057,271.7597788,239.1983857,300.1603181,249.5496773,316.8511857
AT1G50500,617.2105616,509.6018394,463.7737162,409.8377483,473.9021263,472.3747449
AT1G50510,183.1956868,177.6826675,151.9687351,125.9333623,162.2188806,157.6270174
AT1G50520,26.95056163,101.9043005,122.3002988,32.47010748,159.4354969,86.77223328
AT1G50560,163.5562142,324.18452,414.8725283,361.0861609,550.1065541,436.7428753
AT1G50570,400.1358292,324.6317879,298.6453862,512.0541296,365.9251685,445.2956445
AT1G50575,135.4277397,190.7752748,165.8575888,54.44205199,105.4672732,82.21293016
AT1G50580,7.136421421,6.060445732,12.98925902,12.99604399,21.20152645,24.3829473
AT1G50590,3.170345601,16.35413534,15.00637636,14.10581666,13.47507398,15.21754919
AT1G50600,670.3062003,761.1273518,786.4258901,1222.812707,919.6510513,1112.62119
AT1G50610,1.103295601,7.742203041,7.263246016,15.40859657,9.323895302,5.105529616
AT1G50620,418.1601389,298.4945855,263.8894671,589.5765296,323.2227911,461.7678153
AT1G50630,313.5680674,446.5708577,484.0615957,427.0734386,559.948064,547.1473393
AT1G50640,1558.027067,1983.938984,1833.916466,3296.633105,2242.830002,2679.140805
AT1G50650,0.540846291,0.883066552,4.134053425,5.712701527,1.259332767,2.831376894
AT1G50659,198.5184502,173.783393,171.0315714,269.4172334,173.4671858,176.2495655
AT1G50660,900.7139974,694.094601,656.060185,807.4531396,653.4551351,685.3374746
AT1G50670,388.2172791,349.3174595,334.1063893,272.0493141,320.3384888,301.372994
AT1G50680,0,0,4.907490624,2.441524111,6.260651952,5.100660571
AT1G50690,0.576809914,0,1.74290976,1.521556988,1.75634304,0
AT1G50700,115.3094718,79.918473,86.61386509,75.27449764,85.9555015,85.43375899
AT1G50710,233.6330599,170.2447459,169.3836923,151.8231247,138.307368,137.2414751
AT1G50730,195.3541108,188.8166981,173.9123728,161.1486638,216.0775456,204.3463865
AT1G50732,16.38804639,55.76975124,41.65188938,11.38938512,54.42469985,26.07286275
AT1G50740,155.7855572,195.0943845,161.3296447,144.2860199,205.4127823,173.3386633
AT1G50745,32.9603619,82.17337313,88.41416089,24.36212722,89.75385094,52.73838661
AT1G50750,10.40567141,13.02693136,16.28311766,14.63154525,16.23776544,15.87402331
AT1G50770,2.202758122,4.311013489,5.661088343,8.925750267,6.845256051,3.40318873
AT1G50780,0.546001042,0,1.634385964,2.440963238,0.625770866,1.133553276
AT1G50790,65.14158838,47.2687672,51.60458977,71.34951794,52.18925245,55.59690312
AT1G50820,1.012653064,4.741928881,8.155399342,9.648846636,4.149269261,4.687849326
AT1G50830,4.415842427,11.1743887,20.16100029,20.27054138,19.26183965,9.644263194
AT1G50840,480.2342109,451.6588476,397.0687257,428.466257,345.2943504,414.9842428
AT1G50870,0.547234868,0,4.074702286,4.878411632,2.499402746,2.26756042
AT1G50890,146.8886251,189.8602442,171.6843755,197.0029654,188.2174259,167.3621966
AT1G50900,731.5682219,954.6868375,913.0530717,505.5499268,585.8138162,596.4379832
AT1G50910,283.4167489,302.073752,287.3654191,198.3692939,191.8927275,229.7521632
AT1G50920,2884.037749,2359.62681,2283.058278,3504.230249,2151.943859,2620.273007
AT1G50930,8.228360304,10.46571432,13.71230364,2.82829906,18.27181187,14.59709865
AT1G50940,159.0683474,200.2077163,197.4686813,220.989972,169.0776788,185.4108263
AT1G50950,82.19648274,58.7590626,52.26497121,41.4115436,50.12606594,59.80590105
AT1G50960,2.189390068,1.738262092,2.444207055,2.439045458,3.123834394,1.700701119
AT1G50970,31.65323589,18.10988838,18.3703263,28.55254837,27.21190352,39.74339342
AT1G50990,0,6.045816979,0,3.251973974,2.493807267,0.568336705
AT1G51035,0,2.724139935,0,0.821363573,3.191317676,1.130242518
AT1G51055,1.604765278,0,0.838221444,0.818910172,0.63422788,0.565665041
AT1G51060,826.7016044,910.5101838,796.1175728,661.7826207,718.9463176,653.1759708
AT1G51070,1273.042878,1362.035566,1242.403994,1470.983648,1281.039962,1453.769765
AT1G51080,57.89413755,106.3361191,107.8283504,59.39087492,58.18487218,61.78037022
AT1G51090,5.45856049,8.722741575,8.992047435,5.696063068,11.26582689,9.068210926
AT1G51100,218.1844408,338.7673954,310.0918621,133.481399,182.8430554,157.54994
AT1G51110,97.1732955,120.3298275,103.0916974,29.24031141,48.63613273,51.03444618
AT1G51120,0,1.743592398,2.451134607,6.508928126,1.877131372,4.534273023
AT1G51130,95.09494545,79.51333898,101.315676,131.5292199,105.293411,92.43888605
AT1G51140,199.0321024,179.7132204,179.074434,202.1498779,209.3083707,204.1636533
AT1G51160,741.6639191,622.7760024,593.5320861,461.2680394,619.2407949,693.6663692
AT1G51170,293.4071838,607.0549817,587.1188853,867.2349326,628.193387,683.9097917
AT1G51172,0.550799495,5.17186428,7.276782176,16.22759659,11.82208902,2.268830778
AT1G51190,6.063291819,11.19483426,17.77172023,21.90203526,26.74234927,18.71902438
AT1G51200,3344.618747,3886.100212,3796.997976,5225.457675,4372.214885,5394.760169
AT1G51210,2.197324694,11.24499766,9.733845465,16.24149574,13.71252698,9.073259188
AT1G51220,1.096009479,4.338780628,2.440631757,7.314330637,8.115621843,2.267839904
AT1G51260,0.54915361,4.32683679,6.491780608,2.436476678,4.363994967,3.969440493
AT1G51270,8.104114417,11.0952925,11.60986017,9.70142266,26.13742791,15.7413674
AT1G51290,0,3.481333173,4.078887542,3.253147042,4.376350988,0.56684805
AT1G51310,287.1976948,315.9437171,337.6123878,221.5857828,258.4061916,270.532557
AT1G51320,0.546723709,3.481767059,2.447614481,1.626622441,1.875694219,0
AT1G51340,23.22515833,14.19801113,25.94624666,57.90653773,21.2368693,41.81513219
AT1G51350,412.1863382,389.5607354,342.073821,351.1249265,356.1135903,380.0864406
AT1G51355,46.38039654,33.1628755,25.35285248,65.91945078,16.90286763,41.37232503
AT1G51360,228.8352627,258.7151504,238.1738731,285.3978203,208.6906323,267.3473509
AT1G51370,46.94932438,52.16472713,54.51875637,60.7968482,38.0378646,52.53733707
AT1G51380,21.57524007,11.66544218,17.58936755,9.396478908,10.21382152,16.48003239
AT1G51390,130.4177157,124.9662443,109.0224377,71.51919922,123.6117396,117.92709
AT1G51400,465.9168525,831.7781674,837.3832223,295.6265722,737.607025,521.543168
AT1G51402,173.2679861,247.7224043,289.7939552,155.9021391,269.4091876,208.5953103
AT1G51405,26.65952992,30.85154735,31.22206125,50.39101947,30.03441227,27.23157677
AT1G51410,0,0,3.248947103,4.061800905,1.871226118,0.56702504
AT1G51420,101.1598191,164.8842496,193.1557611,212.8480138,243.2597567,248.5332095
AT1G51430,67.4614806,48.18747141,41.04011178,63.53761325,57.70596398,75.9234462
AT1G51440,3.303503342,6.899354508,8.898063883,28.40186353,15.55934129,10.77658933
AT1G51450,162.3996078,175.9656624,169.9008253,242.6439185,179.2598626,148.0345576
AT1G51460,7.170203322,17.20871339,9.686316772,7.299207448,7.459939797,10.21091409
AT1G51470,11.5563711,4.314976193,8.903561497,17.04390515,36.73221822,39.13434318
AT1G51480,5.519851048,7.736027445,6.451452315,30.00031731,9.941538466,12.48082024
AT1G51500,1580.335142,2500.732331,2199.256965,2066.199072,2155.937422,2095.582348
AT1G51510,666.3526541,559.5454544,568.524521,628.071658,569.9481582,529.9525764
AT1G51520,38.45935346,24.93707826,31.81300271,29.14663043,27.93689524,31.69837041
AT1G51530,1.652381036,1.750903168,4.103132303,0,1.887403349,0.57068702
AT1G51538,46.86272345,15.49620986,12.11394972,60.02367881,14.3020602,31.76618743
AT1G51540,377.3333482,308.0012355,271.7865525,201.4043218,257.4469131,243.2735931
AT1G51550,164.7045494,151.6893337,180.2819435,217.4432233,144.3450949,199.6586953
AT1G51560,206.6735177,211.7566588,181.5649725,143.7093728,132.7099323,130.4348692
AT1G51570,1725.843618,1759.316507,1487.97678,1467.188432,1440.740371,1502.341231
AT1G51580,216.9280683,150.0627582,144.7973717,237.76487,203.5173948,192.8440807
AT1G51590,469.2671611,393.0857265,377.5818474,440.5926757,368.3598006,373.2142185
AT1G51600,216.1708264,155.5492438,172.6883015,184.576248,180.5373538,179.3758344
AT1G51610,161.4519414,179.1929475,169.7054015,137.1047271,162.353896,155.4204062
AT1G51620,23.53647215,20.90505665,16.03446888,17.13480847,35.72398787,36.29918897
AT1G51630,609.6628542,624.9070032,529.4343705,427.7373551,404.7086271,431.0405347
AT1G51640,67.30441507,63.6539347,73.43502543,86.7733257,77.69658896,94.16905321
AT1G51645,73.25547898,80.16880898,86.14926048,97.4930924,109.4670927,105.0669822
AT1G51650,1586.357011,1584.535066,1460.092002,540.5995875,1054.036674,1082.432002
AT1G51660,205.4222702,242.255682,232.0839897,246.6694684,218.4154734,183.7733319
AT1G51670,5.446282142,5.446554165,9.592536512,8.094684817,7.509243166,5.038742938
AT1G51680,2215.561377,2316.897971,2624.732188,1567.335286,2807.492053,2119.1742
AT1G51690,566.6270477,522.3389822,411.6004936,523.2646957,495.9050166,529.3159706
AT1G51700,54.82789994,102.3277337,97.56576824,75.56932302,132.9280153,99.78930644
AT1G51710,639.4215143,664.6272982,556.729196,608.2559793,604.5160404,603.8615062
AT1G51720,318.878871,276.8635534,262.0038047,300.7887059,289.9665589,292.5634062
AT1G51730,630.9044401,584.4845783,538.9793722,924.2296157,487.7614452,586.2043646
AT1G51740,142.404377,164.6510747,141.7783978,162.8666565,155.0856293,181.7568722
AT1G51745,429.3075788,361.8234172,341.8804461,593.4616904,291.9999756,432.2554529
AT1G51760,652.5430668,696.6004705,765.0628176,1062.464398,760.2586094,926.7325245
AT1G51770,6.445797003,1.658268638,7.774893666,10.40511048,5.37560979,6.519035676
AT1G51780,0,0,2.434254196,1.624289033,1.870216282,1.701196877
AT1G51790,53.0937225,66.79293738,104.5851092,209.2953977,230.4213193,219.5905729
AT1G51800,101.0674713,157.1892058,181.3296293,201.8591933,364.6031044,292.1776866
AT1G51805,76.21112526,91.70167015,103.4059071,29.41430006,51.69810862,38.52445294
AT1G51810,0,3.4387514,4.839262601,3.243397722,4.971141379,2.269218258
AT1G51820,2.200132446,10.270251,16.8249543,4.845554621,16.0889271,6.216421913
AT1G51830,95.48090277,105.8524906,197.8336859,247.9072024,380.5433081,351.4342395
AT1G51840,48.48583478,54.02277676,61.13335775,63.18011664,145.8586093,120.5425381
AT1G51850,91.09918289,109.0922425,126.7602601,152.392057,309.3057588,245.0489282
AT1G51860,129.9595387,207.2112067,345.0368433,390.9490579,643.4492724,541.4084233
AT1G51870,12.2476768,44.01946197,98.7627644,45.13440239,114.0471431,75.47843007
AT1G51880,33.69262012,57.54243419,81.38675926,94.84636349,96.26866705,106.6599487
AT1G51890,41.8918913,49.84833933,59.23401363,160.1035785,163.6252919,180.8958968
AT1G51900,1.6544534,6.884620886,8.073162945,11.35478348,6.83883936,3.403602037
AT1G51910,0.551827742,0,0.806709339,3.243574944,4.971690299,0.567296525
AT1G51913,1.027527846,0,2.636833265,0,1.952380109,1.690662195
AT1G51915,1.07033469,0.895766737,0,0,0,1.131378246
AT1G51920,1.015012283,0.958514333,0.890575918,0,1.966958711,2.252418396
AT1G51930,0,0.925699214,0,0,2.577280378,0
AT1G51940,581.3526897,896.5444206,755.5096654,326.0286222,512.2407999,390.2846519
AT1G51950,195.8342553,259.0263839,176.5329903,362.8355184,212.3517749,304.557524
AT1G51960,5.475704017,9.555304869,14.65795728,5.690365859,9.369017385,3.96844451
AT1G51965,98.22202404,193.481192,230.7282762,141.9079433,211.3014705,132.179718
AT1G51980,3117.576645,2731.473767,2841.518164,2854.05628,2344.600245,2567.890102
AT1G51990,3.278403999,0,1.632922925,1.626929211,1.876417134,2.834067952
AT1G52000,178.3850427,223.4564801,212.8886369,36.82760296,92.00416109,56.18983738
AT1G52030,1.687737148,13.05796731,26.43143797,24.8126742,12.44068956,9.41251012
AT1G52040,1.6500056,6.045308681,4.859717382,5.682300601,10.58763363,3.402827616
AT1G52050,44.37763789,13.02049759,20.34460217,46.32768018,39.33575559,48.75752682
AT1G52060,34.54373278,4.335564486,16.25972525,35.7525143,39.31513887,52.72986295
AT1G52070,172.1851319,66.66239001,98.50021138,228.5144159,246.745432,300.1133235
AT1G52080,102.052116,110.3075997,106.640778,108.3894062,147.217957,142.0412411
AT1G52100,2644.137679,3580.592226,3233.347954,440.5859527,1766.357295,1061.269699
AT1G52110,2.752561712,4.312830551,9.708507515,2.43454699,8.091541338,7.940557337
AT1G52120,4.27653267,59.87437092,120.4323049,10.50344834,82.53907008,47.22031653
AT1G52130,4.255484797,15.06510626,20.40679273,5.502045393,21.1127226,11.3969176
AT1G52140,121.2346122,251.9368882,361.117652,781.0622622,533.0925873,733.421056
AT1G52150,352.4819692,368.597427,408.9189461,533.7376409,564.1749651,517.8995501
AT1G52155,67.51865362,63.2053267,81.18706909,27.61696965,57.99401655,62.94179562
AT1G52160,196.0192261,165.8235845,150.7427696,203.4941184,165.8639445,193.4580123
AT1G52190,1488.324151,1565.572666,1260.356324,1355.313266,1801.827514,1552.030955
AT1G52200,281.8344629,188.5058946,214.6659509,854.4829075,379.4998786,729.3358383
AT1G52220,336.8670659,609.1810311,543.2304042,128.6219428,407.5282049,228.3127107
AT1G52230,370.5531647,1383.457715,1430.965748,79.19321847,837.5174945,388.4181583
AT1G52240,16.52718865,24.99100281,29.10029642,13.79259847,38.57248024,20.98702818
